Ticket_ID,Priority_Level,Assigned_Severity,LLM_Severity,Resolution_Severity,Cluster_Severity,Fused_Severity,Inferred_Severity,Mismatch_Label
TKT-100387,Medium,2,0.2,0.95,0.6499999999999999,0.515,2,0
TKT-100388,Medium,2,0.73,0.7,0.35000000000000003,0.645,3,0
TKT-100389,High,2,0.2,0.5,0.2,0.29000000000000004,1,0
TKT-100390,Medium,2,0.52,0.7,0.6499999999999999,0.6,3,0
TKT-100391,Medium,2,0.2,0.25,0.35000000000000003,0.245,1,0
TKT-100392,High,2,0.2,0.5,0.5,0.35,2,0
TKT-100393,Low,2,0.73,0.25,0.35000000000000003,0.51,2,0
TKT-100394,Low,2,0.52,0.25,0.35000000000000003,0.405,2,0
TKT-100395,Critical,2,0.2,0.25,0.5,0.275,1,0
TKT-100396,High,2,0.73,0.25,0.2,0.48,2,0
TKT-100397,Critical,2,0.2,0.25,0.8,0.335,2,0
TKT-100398,High,2,0.52,0.7,0.8,0.63,3,0
TKT-100399,Medium,2,0.2,0.25,0.5,0.275,1,0
TKT-100400,Medium,2,0.73,0.5,0.2,0.555,3,0
TKT-100401,Medium,2,0.52,0.85,0.8,0.675,3,0
TKT-100402,Low,2,0.2,0.85,0.5,0.45499999999999996,2,0
TKT-100403,Low,2,0.73,0.5,0.8,0.675,3,0
TKT-100404,High,2,0.52,0.5,0.6499999999999999,0.54,2,0
TKT-100405,Low,2,0.2,0.95,0.35000000000000003,0.455,2,0
TKT-100406,Low,2,0.2,0.95,0.2,0.42500000000000004,2,0
TKT-100407,Low,2,0.2,0.5,0.6499999999999999,0.38,2,0
TKT-100408,Low,2,0.73,0.7,0.6499999999999999,0.705,3,0
TKT-100409,High,2,0.73,0.5,0.8,0.675,3,0
TKT-100410,Low,2,0.52,0.7,0.5,0.57,3,0
TKT-100411,Low,2,0.2,0.7,0.2,0.35,2,0
TKT-100412,Low,2,0.73,0.95,0.6499999999999999,0.7799999999999999,4,1
TKT-100413,Medium,2,0.52,0.95,0.35000000000000003,0.615,3,0
TKT-100414,Low,2,0.2,0.25,0.6499999999999999,0.30499999999999994,2,0
TKT-100415,Low,2,0.52,0.7,0.35000000000000003,0.54,2,0
TKT-100416,Medium,2,0.52,0.25,0.8,0.49500000000000005,2,0
TKT-100417,Medium,2,0.52,0.95,0.8,0.705,3,0
TKT-100418,Low,2,0.52,0.95,0.6499999999999999,0.6749999999999999,3,0
TKT-100419,Low,2,0.73,0.7,0.8,0.735,3,0
TKT-100420,High,2,0.73,0.7,0.5,0.6749999999999999,3,0
TKT-100421,Medium,2,0.52,0.7,0.2,0.51,2,0
TKT-100422,Low,2,0.2,0.5,0.35000000000000003,0.32,2,0
TKT-100423,Low,2,0.2,0.25,0.35000000000000003,0.245,1,0
TKT-100424,Low,2,0.52,0.95,0.8,0.705,3,0
TKT-100425,Low,2,0.2,0.85,0.8,0.515,2,0
TKT-100426,Low,2,0.54,0.7,0.35000000000000003,0.55,3,0
TKT-100427,High,2,0.2,0.25,0.2,0.215,1,0
TKT-100428,Medium,2,0.52,0.7,0.5,0.57,3,0
TKT-100429,Medium,2,0.73,0.25,0.6499999999999999,0.57,3,0
TKT-100430,High,2,0.73,0.25,0.2,0.48,2,0
TKT-100431,Low,2,0.76,0.5,0.6499999999999999,0.66,3,0
TKT-100432,Critical,2,0.2,0.25,0.2,0.215,1,0
TKT-100433,Medium,2,0.52,0.7,0.35000000000000003,0.54,2,0
TKT-100434,Low,2,0.2,0.5,0.8,0.41000000000000003,2,0
TKT-100435,High,2,0.73,0.25,0.6499999999999999,0.57,3,0
TKT-100436,Low,2,0.52,0.25,0.5,0.43500000000000005,2,0
TKT-100437,Medium,2,0.73,0.85,0.5,0.72,3,0
TKT-100438,Medium,2,0.2,0.7,0.2,0.35,2,0
TKT-100439,Critical,2,0.2,0.25,0.6499999999999999,0.30499999999999994,2,0
TKT-100440,High,2,0.2,0.5,0.5,0.35,2,0
TKT-100441,High,2,0.52,0.7,0.2,0.51,2,0
TKT-100442,Low,2,0.92,0.85,0.35000000000000003,0.7850000000000001,4,1
TKT-100443,Low,2,0.52,0.7,0.6499999999999999,0.6,3,0
TKT-100444,Low,2,0.92,0.5,0.8,0.77,4,1
TKT-100445,High,2,0.2,0.5,0.6499999999999999,0.38,2,0
TKT-100446,Low,2,0.2,0.7,0.35000000000000003,0.38,2,0
TKT-100447,High,2,0.73,0.7,0.8,0.735,3,0
TKT-100448,Medium,2,0.54,0.7,0.5,0.58,3,0
TKT-100449,Low,2,0.52,0.7,0.5,0.57,3,0
TKT-100450,Medium,2,0.73,0.25,0.8,0.6000000000000001,3,0
TKT-100451,Low,2,0.73,0.85,0.6499999999999999,0.75,4,1
TKT-100452,Medium,2,0.73,0.25,0.35000000000000003,0.51,2,0
TKT-100453,Low,2,0.2,0.85,0.2,0.395,2,0
TKT-100454,Medium,2,0.73,0.95,0.6499999999999999,0.7799999999999999,4,1
TKT-100455,Low,2,0.73,0.25,0.35000000000000003,0.51,2,0
TKT-100456,Medium,2,0.2,0.85,0.5,0.45499999999999996,2,0
TKT-100457,Critical,2,0.52,0.25,0.35000000000000003,0.405,2,0
TKT-100458,Critical,2,0.73,0.25,0.8,0.6000000000000001,3,0
TKT-100459,Medium,2,0.2,0.95,0.35000000000000003,0.455,2,0
TKT-100460,Medium,2,0.73,0.7,0.5,0.6749999999999999,3,0
TKT-100461,High,2,0.2,0.25,0.2,0.215,1,0
TKT-100462,Low,2,0.73,0.85,0.5,0.72,3,0
TKT-100463,Low,2,0.2,0.85,0.6499999999999999,0.485,2,0
TKT-100464,Low,2,0.2,0.25,0.5,0.275,1,0
TKT-100465,Low,2,0.2,0.7,0.2,0.35,2,0
TKT-100466,Critical,2,0.2,0.5,0.6499999999999999,0.38,2,0
TKT-100467,Medium,2,0.2,0.25,0.35000000000000003,0.245,1,0
TKT-100468,Low,2,0.52,0.95,0.35000000000000003,0.615,3,0
TKT-100469,Low,2,0.2,0.5,0.6499999999999999,0.38,2,0
TKT-100470,Medium,2,0.73,0.7,0.8,0.735,3,0
TKT-100471,Low,2,0.92,0.25,0.2,0.5750000000000001,3,0
TKT-100472,Medium,2,0.52,0.25,0.8,0.49500000000000005,2,0
TKT-100473,Low,2,0.2,0.85,0.8,0.515,2,0
TKT-100474,Medium,2,0.52,0.95,0.5,0.6449999999999999,3,0
TKT-100475,Low,2,0.2,0.85,0.2,0.395,2,0
TKT-100476,Medium,2,0.2,0.85,0.2,0.395,2,0
TKT-100477,Low,2,0.56,0.95,0.35000000000000003,0.635,3,0
TKT-100478,Medium,2,0.2,0.25,0.5,0.275,1,0
TKT-100479,Low,2,0.73,0.25,0.5,0.54,2,0
TKT-100480,Critical,2,0.73,0.25,0.6499999999999999,0.57,3,0
TKT-100481,Low,2,0.2,0.85,0.5,0.45499999999999996,2,0
TKT-100482,Medium,2,0.73,0.5,0.6499999999999999,0.645,3,0
TKT-100483,High,2,0.73,0.5,0.5,0.615,3,0
TKT-100484,High,2,0.52,0.25,0.2,0.375,2,0
TKT-100485,Medium,2,0.52,0.85,0.5,0.615,3,0
TKT-100486,Low,2,0.54,0.5,0.35000000000000003,0.49000000000000005,2,0
TKT-100487,Critical,2,0.2,0.5,0.5,0.35,2,0
TKT-100488,High,2,0.54,0.25,0.35000000000000003,0.41500000000000004,2,0
TKT-100489,Critical,2,0.73,0.5,0.8,0.675,3,0
TKT-100490,Medium,2,0.73,0.5,0.8,0.675,3,0
TKT-100491,Low,2,0.73,0.85,0.2,0.66,3,0
TKT-100492,Low,2,0.52,0.25,0.8,0.49500000000000005,2,0
TKT-100493,Critical,2,0.2,0.25,0.5,0.275,1,0
TKT-100494,High,2,0.92,0.25,0.6499999999999999,0.665,3,0
TKT-100495,Low,2,0.52,0.7,0.2,0.51,2,0
TKT-100496,High,2,0.73,0.7,0.6499999999999999,0.705,3,0
TKT-100497,High,2,0.2,0.25,0.2,0.215,1,0
TKT-100498,Medium,2,0.2,0.7,0.8,0.47000000000000003,2,0
TKT-100499,Medium,2,0.2,0.5,0.2,0.29000000000000004,1,0
TKT-100500,Medium,2,0.2,0.85,0.2,0.395,2,0
TKT-100501,Medium,2,0.54,0.85,0.35000000000000003,0.595,3,0
TKT-100502,High,2,0.52,0.5,0.5,0.51,2,0
TKT-100503,Medium,2,0.2,0.5,0.8,0.41000000000000003,2,0
TKT-100504,High,2,0.2,0.5,0.8,0.41000000000000003,2,0
TKT-100505,Medium,2,0.54,0.5,0.5,0.52,2,0
TKT-100506,Low,2,0.2,0.95,0.35000000000000003,0.455,2,0
TKT-100507,High,2,0.73,0.25,0.5,0.54,2,0
TKT-100508,High,2,0.52,0.85,0.8,0.675,3,0
TKT-100509,High,2,0.73,0.7,0.2,0.615,3,0
TKT-100510,High,2,0.2,0.7,0.35000000000000003,0.38,2,0
TKT-100511,High,2,0.73,0.5,0.6499999999999999,0.645,3,0
TKT-100512,Medium,2,0.2,0.5,0.35000000000000003,0.32,2,0
TKT-100513,High,2,0.2,0.7,0.5,0.41000000000000003,2,0
TKT-100514,Medium,2,0.52,0.7,0.2,0.51,2,0
TKT-100515,High,2,0.73,0.5,0.35000000000000003,0.585,3,0
TKT-100516,High,2,0.2,0.5,0.5,0.35,2,0
TKT-100517,High,2,0.2,0.5,0.2,0.29000000000000004,1,0
TKT-100518,Medium,2,0.73,0.85,0.2,0.66,3,0
TKT-100519,Low,2,0.54,0.95,0.5,0.6549999999999999,3,0
TKT-100520,High,2,0.73,0.95,0.8,0.8099999999999999,4,1
TKT-100521,High,2,0.73,0.85,0.8,0.78,4,1
TKT-100522,Low,2,0.52,0.85,0.2,0.555,3,0
TKT-100523,Medium,2,0.54,0.85,0.35000000000000003,0.595,3,0
TKT-100524,Low,2,0.73,0.5,0.35000000000000003,0.585,3,0
TKT-100525,Low,2,0.54,0.25,0.5,0.44500000000000006,2,0
TKT-100526,Low,2,0.52,0.95,0.35000000000000003,0.615,3,0
TKT-100527,Low,2,0.73,0.95,0.2,0.69,3,0
TKT-100528,Medium,2,0.73,0.7,0.35000000000000003,0.645,3,0
TKT-100529,Low,2,0.52,0.85,0.2,0.555,3,0
TKT-100530,Medium,2,0.52,0.25,0.2,0.375,2,0
TKT-100531,Critical,2,0.73,0.25,0.6499999999999999,0.57,3,0
TKT-100532,Medium,2,0.76,0.7,0.6499999999999999,0.72,3,0
TKT-100533,Medium,2,0.73,0.25,0.5,0.54,2,0
TKT-100534,Medium,2,0.73,0.95,0.8,0.8099999999999999,4,1
TKT-100535,Medium,2,0.52,0.5,0.5,0.51,2,0
TKT-100536,Medium,2,0.2,0.25,0.2,0.215,1,0
TKT-100537,High,2,0.2,0.25,0.2,0.215,1,0
TKT-100538,Medium,2,0.73,0.25,0.35000000000000003,0.51,2,0
TKT-100539,Low,2,0.73,0.25,0.6499999999999999,0.57,3,0
TKT-100540,High,2,0.73,0.7,0.2,0.615,3,0
TKT-100541,Medium,2,0.54,0.5,0.2,0.4600000000000001,2,0
TKT-100542,High,2,0.2,0.5,0.8,0.41000000000000003,2,0
TKT-100543,Medium,2,0.2,0.7,0.5,0.41000000000000003,2,0
TKT-100544,Low,2,0.56,0.7,0.35000000000000003,0.56,3,0
TKT-100545,Medium,2,0.2,0.5,0.35000000000000003,0.32,2,0
TKT-100546,Medium,2,0.73,0.85,0.6499999999999999,0.75,4,1
TKT-100547,Low,2,0.2,0.5,0.2,0.29000000000000004,1,0
TKT-100548,Low,2,0.2,0.5,0.6499999999999999,0.38,2,0
TKT-100549,Low,2,0.2,0.95,0.2,0.42500000000000004,2,0
TKT-100550,Low,2,0.54,0.7,0.6499999999999999,0.61,3,0
TKT-100551,High,2,0.73,0.25,0.2,0.48,2,0
TKT-100552,Low,2,0.73,0.85,0.35000000000000003,0.69,3,0
TKT-100553,Medium,2,0.2,0.25,0.35000000000000003,0.245,1,0
TKT-100554,High,2,0.2,0.25,0.35000000000000003,0.245,1,0
TKT-100555,Medium,2,0.52,0.25,0.6499999999999999,0.46499999999999997,2,0
TKT-100556,Medium,2,0.52,0.7,0.35000000000000003,0.54,2,0
TKT-100557,Low,2,0.52,0.7,0.5,0.57,3,0
TKT-100558,Medium,2,0.2,0.85,0.6499999999999999,0.485,2,0
TKT-100559,Medium,2,0.73,0.25,0.8,0.6000000000000001,3,0
TKT-100560,Low,2,0.2,0.5,0.35000000000000003,0.32,2,0
TKT-100561,Medium,2,0.52,0.25,0.35000000000000003,0.405,2,0
TKT-100562,Critical,2,0.2,0.25,0.6499999999999999,0.30499999999999994,2,0
TKT-100563,Medium,2,0.52,0.95,0.6499999999999999,0.6749999999999999,3,0
TKT-100564,High,2,0.2,0.25,0.2,0.215,1,0
TKT-100565,Low,2,0.32,0.5,0.6499999999999999,0.43999999999999995,2,0
TKT-100566,Low,2,0.54,0.7,0.35000000000000003,0.55,3,0
TKT-100567,Low,2,0.52,0.25,0.2,0.375,2,0
TKT-100568,High,2,0.73,0.25,0.2,0.48,2,0
TKT-100569,Low,2,0.73,0.5,0.8,0.675,3,0
TKT-100570,Low,2,0.52,0.85,0.2,0.555,3,0
TKT-100571,Medium,2,0.73,0.5,0.35000000000000003,0.585,3,0
TKT-100572,Medium,2,0.73,0.5,0.35000000000000003,0.585,3,0
TKT-100573,Critical,2,0.2,0.25,0.6499999999999999,0.30499999999999994,2,0
TKT-100574,Low,2,0.73,0.85,0.8,0.78,4,1
TKT-100575,Low,2,0.73,0.5,0.5,0.615,3,0
TKT-100576,Low,2,0.73,0.85,0.35000000000000003,0.69,3,0
TKT-100577,Low,2,0.2,0.5,0.8,0.41000000000000003,2,0
TKT-100578,Medium,2,0.52,0.7,0.35000000000000003,0.54,2,0
TKT-100579,Low,2,0.73,0.25,0.6499999999999999,0.57,3,0
TKT-100580,Medium,2,0.52,0.25,0.5,0.43500000000000005,2,0
TKT-100581,High,2,0.73,0.5,0.6499999999999999,0.645,3,0
TKT-100582,Medium,2,0.73,0.25,0.6499999999999999,0.57,3,0
TKT-100583,Critical,2,0.2,0.25,0.8,0.335,2,0
TKT-100584,Low,2,0.73,0.5,0.5,0.615,3,0
TKT-100585,Low,2,0.52,0.85,0.5,0.615,3,0
TKT-100586,Low,2,0.2,0.85,0.5,0.45499999999999996,2,0
TKT-100587,Medium,2,0.73,0.7,0.5,0.6749999999999999,3,0
TKT-100588,Low,2,0.2,0.7,0.8,0.47000000000000003,2,0
TKT-100589,High,2,0.2,0.25,0.2,0.215,1,0
TKT-100590,Low,2,0.52,0.25,0.2,0.375,2,0
TKT-100591,Medium,2,0.52,0.85,0.8,0.675,3,0
TKT-100592,High,2,0.2,0.25,0.5,0.275,1,0
TKT-100593,Critical,2,0.2,0.5,0.5,0.35,2,0
TKT-100594,Low,2,0.52,0.25,0.5,0.43500000000000005,2,0
TKT-100595,Medium,2,0.76,0.85,0.6499999999999999,0.765,4,1
TKT-100596,Medium,2,0.73,0.95,0.35000000000000003,0.72,3,0
TKT-100597,Low,2,0.2,0.95,0.8,0.545,2,0
TKT-100598,Medium,2,0.73,0.85,0.8,0.78,4,1
TKT-100599,Medium,2,0.52,0.5,0.2,0.45000000000000007,2,0
TKT-100600,High,2,0.52,0.7,0.35000000000000003,0.54,2,0
TKT-100601,High,2,0.76,0.25,0.5,0.555,3,0
TKT-100602,Medium,2,0.54,0.7,0.35000000000000003,0.55,3,0
TKT-100603,Low,2,0.52,0.95,0.35000000000000003,0.615,3,0
TKT-100604,Medium,2,0.54,0.7,0.2,0.52,2,0
TKT-100605,High,2,0.73,0.25,0.6499999999999999,0.57,3,0
TKT-100606,Low,2,0.73,0.7,0.35000000000000003,0.645,3,0
TKT-100607,Low,2,0.52,0.7,0.2,0.51,2,0
TKT-100608,High,2,0.2,0.85,0.5,0.45499999999999996,2,0
TKT-100609,Medium,2,0.2,0.95,0.35000000000000003,0.455,2,0
TKT-100610,Medium,2,0.73,0.7,0.5,0.6749999999999999,3,0
TKT-100611,Medium,2,0.2,0.25,0.6499999999999999,0.30499999999999994,2,0
TKT-100612,Medium,2,0.73,0.85,0.6499999999999999,0.75,4,1
TKT-100613,Low,2,0.2,0.7,0.8,0.47000000000000003,2,0
TKT-100614,Medium,2,0.73,0.7,0.5,0.6749999999999999,3,0
TKT-100615,Low,2,0.54,0.7,0.5,0.58,3,0
TKT-100616,Medium,2,0.2,0.85,0.6499999999999999,0.485,2,0
TKT-100617,Critical,2,0.73,0.5,0.8,0.675,3,0
TKT-100618,High,2,0.2,0.5,0.5,0.35,2,0
TKT-100619,Medium,2,0.73,0.95,0.2,0.69,3,0
TKT-100620,Low,2,0.2,0.5,0.35000000000000003,0.32,2,0
TKT-100621,Low,2,0.54,0.25,0.2,0.385,2,0
TKT-100622,High,2,0.2,0.25,0.8,0.335,2,0
TKT-100623,Medium,2,0.2,0.95,0.5,0.485,2,0
TKT-100624,Medium,2,0.2,0.95,0.35000000000000003,0.455,2,0
TKT-100625,Medium,2,0.52,0.7,0.8,0.63,3,0
TKT-100626,High,2,0.2,0.95,0.8,0.545,2,0
TKT-100627,Medium,2,0.73,0.5,0.2,0.555,3,0
TKT-100628,Critical,2,0.2,0.25,0.8,0.335,2,0
TKT-100629,Low,2,0.73,0.25,0.6499999999999999,0.57,3,0
TKT-100630,Medium,2,0.2,0.5,0.6499999999999999,0.38,2,0
TKT-100631,Low,2,0.52,0.5,0.6499999999999999,0.54,2,0
TKT-100632,Medium,2,0.2,0.85,0.2,0.395,2,0
TKT-100633,Medium,2,0.73,0.85,0.5,0.72,3,0
TKT-100634,Medium,2,0.73,0.85,0.2,0.66,3,0
TKT-100635,Critical,2,0.2,0.5,0.35000000000000003,0.32,2,0
TKT-100636,Low,2,0.2,0.95,0.6499999999999999,0.515,2,0
TKT-100637,Medium,2,0.2,0.85,0.2,0.395,2,0
TKT-100638,Medium,2,0.52,0.95,0.6499999999999999,0.6749999999999999,3,0
TKT-100639,Low,2,0.2,0.7,0.6499999999999999,0.43999999999999995,2,0
TKT-100640,Medium,2,0.52,0.25,0.2,0.375,2,0
TKT-100641,High,2,0.73,0.85,0.35000000000000003,0.69,3,0
TKT-100642,Medium,2,0.2,0.7,0.2,0.35,2,0
TKT-100643,Medium,2,0.73,0.5,0.35000000000000003,0.585,3,0
TKT-100644,Medium,2,0.52,0.85,0.35000000000000003,0.585,3,0
TKT-100645,Low,2,0.54,0.5,0.35000000000000003,0.49000000000000005,2,0
TKT-100646,Low,2,0.52,0.95,0.5,0.6449999999999999,3,0
TKT-100647,Low,2,0.2,0.7,0.5,0.41000000000000003,2,0
TKT-100648,Medium,2,0.2,0.85,0.2,0.395,2,0
TKT-100649,Low,2,0.73,0.85,0.2,0.66,3,0
TKT-100650,Low,2,0.2,0.7,0.2,0.35,2,0
TKT-100651,Medium,2,0.73,0.7,0.8,0.735,3,0
TKT-100652,Low,2,0.2,0.7,0.2,0.35,2,0
TKT-100653,Low,2,0.2,0.5,0.8,0.41000000000000003,2,0
TKT-100654,Medium,2,0.2,0.7,0.6499999999999999,0.43999999999999995,2,0
TKT-100655,Low,2,0.73,0.7,0.35000000000000003,0.645,3,0
TKT-100656,High,2,0.76,0.85,0.2,0.675,3,0
TKT-100657,Low,2,0.2,0.5,0.5,0.35,2,0
TKT-100658,Low,2,0.52,0.5,0.35000000000000003,0.48000000000000004,2,0
TKT-100659,High,2,0.2,0.5,0.35000000000000003,0.32,2,0
TKT-100660,Low,2,0.54,0.7,0.8,0.64,3,0
TKT-100661,Low,2,0.73,0.5,0.8,0.675,3,0
TKT-100662,Medium,2,0.2,0.95,0.35000000000000003,0.455,2,0
TKT-100663,Low,2,0.2,0.25,0.5,0.275,1,0
TKT-100664,Medium,2,0.73,0.25,0.35000000000000003,0.51,2,0
TKT-100665,High,2,0.52,0.25,0.8,0.49500000000000005,2,0
TKT-100666,Low,2,0.2,0.7,0.5,0.41000000000000003,2,0
TKT-100667,Critical,2,0.2,0.25,0.6499999999999999,0.30499999999999994,2,0
TKT-100668,High,2,0.73,0.7,0.8,0.735,3,0
TKT-100669,Low,2,0.73,0.7,0.2,0.615,3,0
TKT-100670,Low,2,0.2,0.7,0.2,0.35,2,0
TKT-100671,High,2,0.73,0.85,0.2,0.66,3,0
TKT-100672,Low,2,0.2,0.5,0.2,0.29000000000000004,1,0
TKT-100673,High,2,0.73,0.5,0.6499999999999999,0.645,3,0
TKT-100674,Low,2,0.52,0.5,0.8,0.5700000000000001,3,0
TKT-100675,Critical,2,0.73,0.5,0.2,0.555,3,0
TKT-100676,Critical,2,0.2,0.25,0.2,0.215,1,0
TKT-100677,Critical,2,0.2,0.5,0.5,0.35,2,0
TKT-100678,Low,2,0.2,0.85,0.2,0.395,2,0
TKT-100679,Low,2,0.52,0.25,0.5,0.43500000000000005,2,0
TKT-100680,High,2,0.2,0.7,0.5,0.41000000000000003,2,0
TKT-100681,Critical,2,0.2,0.5,0.2,0.29000000000000004,1,0
TKT-100682,Low,2,0.73,0.25,0.2,0.48,2,0
TKT-100683,Low,2,0.2,0.95,0.8,0.545,2,0
TKT-100684,Medium,2,0.54,0.7,0.2,0.52,2,0
TKT-100685,Medium,2,0.73,0.5,0.8,0.675,3,0
TKT-100686,Low,2,0.54,0.85,0.6499999999999999,0.655,3,0
TKT-100687,Low,2,0.73,0.7,0.8,0.735,3,0
TKT-100688,Low,2,0.73,0.7,0.35000000000000003,0.645,3,0
TKT-100689,High,2,0.52,0.85,0.8,0.675,3,0
TKT-100690,Medium,2,0.2,0.5,0.5,0.35,2,0
TKT-100691,Medium,2,0.2,0.5,0.8,0.41000000000000003,2,0
TKT-100692,Low,2,0.73,0.7,0.5,0.6749999999999999,3,0
TKT-100693,Medium,2,0.73,0.7,0.5,0.6749999999999999,3,0
TKT-100694,Low,2,0.2,0.25,0.5,0.275,1,0
TKT-100695,Low,2,0.54,0.5,0.2,0.4600000000000001,2,0
TKT-100696,Medium,2,0.52,0.7,0.5,0.57,3,0
TKT-100697,Low,2,0.52,0.95,0.8,0.705,3,0
TKT-100698,Medium,2,0.92,0.5,0.6499999999999999,0.74,3,0
TKT-100699,Medium,2,0.2,0.7,0.6499999999999999,0.43999999999999995,2,0
TKT-100700,Low,2,0.73,0.7,0.2,0.615,3,0
TKT-100701,Medium,2,0.73,0.5,0.2,0.555,3,0
TKT-100702,Medium,2,0.73,0.7,0.35000000000000003,0.645,3,0
TKT-100703,Critical,2,0.2,0.25,0.2,0.215,1,0
TKT-100704,Low,2,0.2,0.25,0.5,0.275,1,0
TKT-100705,Medium,2,0.73,0.25,0.8,0.6000000000000001,3,0
TKT-100706,Low,2,0.2,0.7,0.2,0.35,2,0
TKT-100707,Medium,2,0.2,0.5,0.2,0.29000000000000004,1,0
TKT-100708,Low,2,0.52,0.25,0.8,0.49500000000000005,2,0
TKT-100709,Low,2,0.2,0.7,0.35000000000000003,0.38,2,0
TKT-100710,Medium,2,0.2,0.25,0.2,0.215,1,0
TKT-100711,Low,2,0.52,0.25,0.8,0.49500000000000005,2,0
TKT-100712,High,2,0.2,0.85,0.35000000000000003,0.425,2,0
TKT-100713,Low,2,0.52,0.7,0.8,0.63,3,0
TKT-100714,Low,2,0.52,0.7,0.35000000000000003,0.54,2,0
TKT-100715,Critical,2,0.52,0.5,0.5,0.51,2,0
TKT-100716,Low,2,0.52,0.5,0.35000000000000003,0.48000000000000004,2,0
TKT-100717,Critical,2,0.92,0.25,0.35000000000000003,0.605,3,0
TKT-100718,Low,2,0.2,0.7,0.6499999999999999,0.43999999999999995,2,0
TKT-100719,Low,2,0.2,0.7,0.35000000000000003,0.38,2,0
TKT-100720,Low,2,0.52,0.25,0.2,0.375,2,0
TKT-100721,Medium,2,0.2,0.7,0.2,0.35,2,0
TKT-100722,Low,2,0.2,0.5,0.35000000000000003,0.32,2,0
TKT-100723,Medium,2,0.2,0.85,0.8,0.515,2,0
TKT-100724,Low,2,0.2,0.7,0.8,0.47000000000000003,2,0
TKT-100725,High,2,0.73,0.5,0.8,0.675,3,0
TKT-100726,Medium,2,0.2,0.7,0.8,0.47000000000000003,2,0
TKT-100727,Medium,2,0.73,0.5,0.2,0.555,3,0
TKT-100728,Low,2,0.73,0.25,0.5,0.54,2,0
TKT-100729,Medium,2,0.2,0.5,0.35000000000000003,0.32,2,0
TKT-100730,Low,2,0.76,0.25,0.8,0.615,3,0
TKT-100731,High,2,0.52,0.25,0.5,0.43500000000000005,2,0
TKT-100732,Medium,2,0.73,0.7,0.5,0.6749999999999999,3,0
TKT-100733,Low,2,0.73,0.5,0.35000000000000003,0.585,3,0
TKT-100734,Medium,2,0.73,0.85,0.6499999999999999,0.75,4,1
TKT-100735,Critical,2,0.2,0.25,0.6499999999999999,0.30499999999999994,2,0
TKT-100736,Medium,2,0.73,0.7,0.6499999999999999,0.705,3,0
TKT-100737,Low,2,0.54,0.95,0.35000000000000003,0.625,3,0
TKT-100738,Low,2,0.2,0.7,0.8,0.47000000000000003,2,0
TKT-100739,Low,2,0.73,0.5,0.8,0.675,3,0
TKT-100740,High,2,0.2,0.25,0.6499999999999999,0.30499999999999994,2,0
TKT-100741,Low,2,0.2,0.95,0.35000000000000003,0.455,2,0
TKT-100742,Medium,2,0.52,0.7,0.8,0.63,3,0
TKT-100743,Critical,2,0.73,0.25,0.6499999999999999,0.57,3,0
TKT-100744,Low,2,0.2,0.25,0.5,0.275,1,0
TKT-100745,Low,2,0.52,0.7,0.35000000000000003,0.54,2,0
TKT-100746,High,2,0.52,0.25,0.6499999999999999,0.46499999999999997,2,0
TKT-100747,Medium,2,0.2,0.7,0.5,0.41000000000000003,2,0
TKT-100748,High,2,0.2,0.25,0.6499999999999999,0.30499999999999994,2,0
TKT-100749,Low,2,0.52,0.85,0.2,0.555,3,0
TKT-100750,High,2,0.73,0.5,0.2,0.555,3,0
TKT-100751,Medium,2,0.52,0.5,0.8,0.5700000000000001,3,0
TKT-100752,Medium,2,0.2,0.5,0.6499999999999999,0.38,2,0
TKT-100753,Low,2,0.73,0.25,0.6499999999999999,0.57,3,0
TKT-100754,High,2,0.52,0.85,0.6499999999999999,0.645,3,0
TKT-100755,Low,2,0.73,0.25,0.2,0.48,2,0
TKT-100756,Medium,2,0.52,0.85,0.8,0.675,3,0
TKT-100757,High,2,0.52,0.25,0.35000000000000003,0.405,2,0
TKT-100758,Low,2,0.2,0.85,0.6499999999999999,0.485,2,0
TKT-100759,High,2,0.2,0.25,0.35000000000000003,0.245,1,0
TKT-100760,High,2,0.54,0.5,0.2,0.4600000000000001,2,0
TKT-100761,High,2,0.73,0.25,0.5,0.54,2,0
TKT-100762,Low,2,0.2,0.7,0.2,0.35,2,0
TKT-100763,Low,2,0.2,0.7,0.2,0.35,2,0
TKT-100764,Medium,2,0.73,0.7,0.2,0.615,3,0
TKT-100765,Low,2,0.2,0.25,0.6499999999999999,0.30499999999999994,2,0
TKT-100766,Critical,2,0.2,0.5,0.2,0.29000000000000004,1,0
TKT-100767,Low,2,0.2,0.25,0.35000000000000003,0.245,1,0
TKT-100768,Low,2,0.73,0.7,0.2,0.615,3,0
TKT-100769,High,2,0.73,0.7,0.6499999999999999,0.705,3,0
TKT-100770,Low,2,0.2,0.25,0.8,0.335,2,0
TKT-100771,Low,2,0.2,0.7,0.35000000000000003,0.38,2,0
TKT-100772,High,2,0.73,0.25,0.8,0.6000000000000001,3,0
TKT-100773,Low,2,0.73,0.7,0.5,0.6749999999999999,3,0
TKT-100774,Critical,2,0.73,0.25,0.6499999999999999,0.57,3,0
TKT-100775,High,2,0.2,0.25,0.2,0.215,1,0
TKT-100776,Medium,2,0.73,0.5,0.35000000000000003,0.585,3,0
TKT-100777,High,2,0.2,0.7,0.35000000000000003,0.38,2,0
TKT-100778,Low,2,0.2,0.85,0.8,0.515,2,0
